,event_year,flattened_locations,category,count,Code,Country,min,max,count_norm
964,2017,SZ,Social Development and Protection,333152,SZ,Switzerland,101530,1191862,0.21243254348216872
965,2017,LE,Health,308706,LE,Lebanon,23787,877472,0.3337519108336213
966,2017,LE,Military,877472,LE,Lebanon,23787,877472,0.9999999999999999
967,2017,LE,Religion,583747,LE,Lebanon,23787,877472,0.6559328089400657
968,2017,LE,Violence,703558,LE,Lebanon,23787,877472,0.7962784867954807
969,2017,LE,Education,392107,LE,Lebanon,23787,877472,0.4314471965654779
970,2017,LE,Corruption,226898,LE,Lebanon,23787,877472,0.23792265296918652
971,2017,LE,Economic Policy,378962,LE,Lebanon,23787,877472,0.4160492453305376
972,2017,LE,Government and Politics,732699,LE,Lebanon,23787,877472,0.830414028593685
973,2015,CI,Law,118004,CI,Chile,21188,353615,0.29123988123708366
974,2015,CI,Health,200363,CI,Chile,21188,353615,0.5389905152108584
975,2015,CI,Military,254588,CI,Chile,21188,353615,0.7021090344647095
976,2015,CI,Religion,105368,CI,Chile,21188,353615,0.25322852836863435
977,2015,CI,Education,304197,CI,Chile,21188,353615,0.8513417983497129
978,2015,CI,Corruption,106333,CI,Chile,21188,353615,0.2561314213346088
979,2015,CI,Agriculture,153743,CI,Chile,21188,353615,0.3987491990722775
980,2015,CI,Economic Policy,156037,CI,Chile,21188,353615,0.40564996224735056
981,2015,CI,Government and Politics,353615,CI,Chile,21188,353615,1.0
982,2015,CI,Urban and Rural Development,92898,CI,Chile,21188,353615,0.21571653325391743
983,2015,CI,Social Development and Protection,115126,CI,Chile,21188,353615,0.2825823413862292
984,2015,NI,Law,177520,NI,Nigeria,31477,699059,0.21876413684011853
985,2015,NI,Health,261911,NI,Nigeria,31477,699059,0.34517707188030833
986,2015,NI,Military,649734,NI,Nigeria,31477,699059,0.9261139455527562
987,2015,NI,Religion,373634,NI,Nigeria,31477,699059,0.5125317938470481
988,2015,NI,Violence,488490,NI,Nigeria,31477,699059,0.6845795722473045
989,2015,NI,Education,449309,NI,Nigeria,31477,699059,0.6258886548768541
990,2015,NI,Corruption,241376,NI,Nigeria,31477,699059,0.31441680572573855
991,2015,NI,Economic Policy,257097,NI,Nigeria,31477,699059,0.33796597271945616
992,2015,NI,Government and Politics,699059,NI,Nigeria,31477,699059,1.0
993,2015,NI,Social Development and Protection,184664,NI,Nigeria,31477,699059,0.22946544394546287
994,2018,UK,Law,1703198,UK,United Kingdom,375189,4525667,0.3199653148384355
995,2018,UK,Health,2857839,UK,United Kingdom,375189,4525667,0.5981600191592391
996,2018,UK,Military,4210280,UK,United Kingdom,375189,4525667,0.9240118848961492
997,2018,UK,Religion,1538389,UK,United Kingdom,375189,4525667,0.2802568764368827
998,2018,UK,Violence,1588742,UK,United Kingdom,375189,4525667,0.2923887320930264
999,2018,UK,Education,3928202,UK,United Kingdom,375189,4525667,0.8560491104879968
1000,2018,UK,Corruption,1808705,UK,United Kingdom,375189,4525667,0.3453857603871169
1001,2018,UK,Agriculture,1305844,UK,United Kingdom,375189,4525667,0.2242283900794077
1002,2018,UK,Economic Policy,2297442,UK,United Kingdom,375189,4525667,0.4631401491587234
1003,2018,UK,Government and Politics,4525667,UK,United Kingdom,375189,4525667,1.0
1004,2018,UK,Social Development and Protection,1431467,UK,United Kingdom,375189,4525667,0.25449550630072004
1005,2016,BE,Law,580219,BE,Belgium,124707,2031505,0.23888844020184624
1006,2016,BE,Health,696124,BE,Belgium,124707,2031505,0.29967358891712703
1007,2016,BE,Military,1579940,BE,Belgium,124707,2031505,0.7631815221119385
1008,2016,BE,Religion,887414,BE,Belgium,124707,2031505,0.3999936018393139
1009,2016,BE,Violence,1208766,BE,Belgium,124707,2031505,0.5685232520697001
1010,2016,BE,Education,987658,BE,Belgium,124707,2031505,0.4525655051033198
1011,2016,BE,Corruption,520167,BE,Belgium,124707,2031505,0.20739480532285015
1012,2016,BE,Agriculture,533376,BE,Belgium,124707,2031505,0.21432212536409206
1013,2016,BE,Economic Policy,975215,BE,Belgium,124707,2031505,0.44603990564286305
1014,2016,BE,Government and Politics,2031505,BE,Belgium,124707,2031505,1.0
1015,2018,KN,Law,217769,KN,"Korea, North",25260,930807,0.21258863427298635
1016,2018,KN,Health,220629,KN,"Korea, North",25260,930807,0.21574694632084251
1017,2018,KN,Military,930807,KN,"Korea, North",25260,930807,1.0
1018,2018,KN,Violence,241986,KN,"Korea, North",25260,930807,0.2393315863229628
1019,2018,KN,Education,369347,KN,"Korea, North",25260,930807,0.379976964199539
1020,2018,KN,Corruption,215038,KN,"Korea, North",25260,930807,0.2095727775587573
1021,2018,KN,Economic Policy,650358,KN,"Korea, North",25260,930807,0.690298791779996
1022,2018,KN,Government and Politics,921592,KN,"Korea, North",25260,930807,0.9898238302374146
1023,2019,HU,Health,97674,HU,Hungary,18619,290018,0.2912869981097941
1024,2019,HU,Military,184752,HU,Hungary,18619,290018,0.6121356379352908
1025,2019,HU,Religion,113596,HU,Hungary,18619,290018,0.3499533896587681
1026,2019,HU,Education,213230,HU,Hungary,18619,290018,0.7170660171923994
1027,2019,HU,Corruption,75561,HU,Hungary,18619,290018,0.20980917394684578
1028,2019,HU,Agriculture,73154,HU,Hungary,18619,290018,0.20094031297093945
1029,2019,HU,Economic Policy,138046,HU,Hungary,18619,290018,0.44004215196076624
1030,2019,HU,Government and Politics,290018,HU,Hungary,18619,290018,1.0
1031,2017,IS,Law,668898,IS,Israel,119128,2669242,0.21558644044932893
1032,2017,IS,Health,1045549,IS,Israel,119128,2669242,0.36328611191499677
1033,2017,IS,Military,2669242,IS,Israel,119128,2669242,1.0
1034,2017,IS,Religion,2097718,IS,Israel,119128,2669242,0.7758829605264707
1035,2017,IS,Violence,1697061,IS,Israel,119128,2669242,0.6187695922613656
1036,2017,IS,Education,1436122,IS,Israel,119128,2669242,0.5164451471581271
1037,2017,IS,Corruption,798785,IS,Israel,119128,2669242,0.26652024184016876
1038,2017,IS,Economic Policy,1084750,IS,Israel,119128,2669242,0.3786583658612909
1039,2017,IS,Government and Politics,2470575,IS,Israel,119128,2669242,0.9220948553672502
1040,2016,GM,Law,1519100,GM,Germany,437025,5548498,0.2116953371366727
1041,2016,GM,Health,2490060,GM,Germany,437025,5548498,0.40165232213884333
1042,2016,GM,Military,4261316,GM,Germany,437025,5548498,0.7481778735796902
1043,2016,GM,Religion,2407351,GM,Germany,437025,5548498,0.38547127217535926
1044,2016,GM,Violence,2280013,GM,Germany,437025,5548498,0.3605590795451722
1045,2016,GM,Education,3807193,GM,Germany,437025,5548498,0.6593340119374591
1046,2016,GM,Corruption,1526051,GM,Germany,437025,5548498,0.21305521911198594
1047,2016,GM,Agriculture,1774703,GM,Germany,437025,5548498,0.2617010791214196
1048,2016,GM,Economic Policy,2802332,GM,Germany,437025,5548498,0.462744692185599
1049,2016,GM,Government and Politics,5548498,GM,Germany,437025,5548498,1.0
1050,2016,GM,Social Development and Protection,1578053,GM,Germany,437025,5548498,0.22322880312583082
1051,2016,LE,Health,373337,LE,Lebanon,28049,1013007,0.3505611406780797
1052,2016,LE,Military,1013007,LE,Lebanon,28049,1013007,0.9999999999999999
1053,2016,LE,Religion,734689,LE,Lebanon,28049,1013007,0.7174316062207728
1054,2016,LE,Violence,792407,LE,Lebanon,28049,1013007,0.7760310591923716
1055,2016,LE,Education,495246,LE,Lebanon,28049,1013007,0.47433190044651646
1056,2016,LE,Corruption,228401,LE,Lebanon,28049,1013007,0.20341171907837696
1057,2016,LE,Economic Policy,426604,LE,Lebanon,28049,1013007,0.4046416192365563
1058,2016,LE,Government and Politics,841229,LE,Lebanon,28049,1013007,0.8255986549680291
1059,2017,IR,Law,525055,IR,Iran,76048,2048410,0.22764938687725683
1060,2017,IR,Health,554013,IR,Iran,76048,2048410,0.2423312759016854
1061,2017,IR,Military,2048410,IR,Iran,76048,2048410,1.0
1062,2017,IR,Religion,1490391,IR,Iran,76048,2048410,0.717080840129753
1063,2017,IR,Violence,1596727,IR,Iran,76048,2048410,0.7709938642095112
1064,2017,IR,Education,862424,IR,Iran,76048,2048410,0.3986976021643086
1065,2017,IR,Corruption,479338,IR,Iran,76048,2048410,0.20447057893023696
1066,2017,IR,Economic Policy,1306461,IR,Iran,76048,2048410,0.6238271676294717
1067,2017,IR,Government and Politics,2036274,IR,Iran,76048,2048410,0.9938469712963441
1068,2017,BE,Law,435710,BE,Belgium,99982,1624871,0.22016553336013311
1069,2017,BE,Health,485034,BE,Belgium,99982,1624871,0.25251149427925573
1070,2017,BE,Military,1009397,BE,Belgium,99982,1624871,0.5963811136417142
1071,2017,BE,Religion,502061,BE,Belgium,99982,1624871,0.2636775529235243
1072,2017,BE,Violence,608953,BE,Belgium,99982,1624871,0.3337757699084983
1073,2017,BE,Education,776682,BE,Belgium,99982,1624871,0.4437700055545027
1074,2017,BE,Corruption,405304,BE,Belgium,99982,1624871,0.20022572134758665
1075,2017,BE,Economic Policy,676903,BE,Belgium,99982,1624871,0.3783363903864478
1076,2017,BE,Government and Politics,1624871,BE,Belgium,99982,1624871,1.0
1077,2018,AG,Law,47695,AG,Algeria,12614,182364,0.2066627393225331
1078,2018,AG,Health,85732,AG,Algeria,12614,182364,0.43073932253313696
1079,2018,AG,Military,171909,AG,Algeria,12614,182364,0.9384094256259206
1080,2018,AG,Religion,99713,AG,Algeria,12614,182364,0.513101620029455
1081,2018,AG,Violence,107838,AG,Algeria,12614,182364,0.5609661266568483
1082,2018,AG,Education,117458,AG,Algeria,12614,182364,0.6176377025036819
1083,2018,AG,Corruption,59980,AG,Algeria,12614,182364,0.27903387334315166
1084,2018,AG,Agriculture,50680,AG,Algeria,12614,182364,0.22424742268041237
1085,2018,AG,Economic Policy,99850,AG,Algeria,12614,182364,0.5139086892488954
1086,2018,AG,Government and Politics,182364,AG,Algeria,12614,182364,1.0
1087,2018,PL,Law,257120,PL,Poland,52267,917757,0.23669019861581303
1088,2018,PL,Health,398094,PL,Poland,52267,917757,0.3995736519197218
1089,2018,PL,Military,660933,PL,Poland,52267,917757,0.7032617361263561
1090,2018,PL,Religion,326634,PL,Poland,52267,917757,0.31700770661706085
1091,2018,PL,Education,648008,PL,Poland,52267,917757,0.6883279991681013
1092,2018,PL,Corruption,261107,PL,Poland,52267,917757,0.2412968376295509
1093,2018,PL,Agriculture,245786,PL,Poland,52267,917757,0.22359472668661684
1094,2018,PL,Economic Policy,424463,PL,Poland,52267,917757,0.4300407861442651
1095,2018,PL,Government and Politics,917757,PL,Poland,52267,917757,1.0
1096,2018,PL,Social Development and Protection,270738,PL,Poland,52267,917757,0.2524246380662977
1097,2016,ID,Law,309806,ID,Indonesia,42452,1042533,0.26733234607996753
1098,2016,ID,Health,445489,ID,Indonesia,42452,1042533,0.4030043566471116
1099,2016,ID,Military,807704,ID,Indonesia,42452,1042533,0.7651900196084117
1100,2016,ID,Religion,539320,ID,Indonesia,42452,1042533,0.4968277569516869
1101,2016,ID,Violence,364424,ID,Indonesia,42452,1042533,0.3219459223802872
1102,2016,ID,Education,744103,ID,Indonesia,42452,1042533,0.7015941708721594
1103,2016,ID,Corruption,464854,ID,Indonesia,42452,1042533,0.42236778820915505
1104,2016,ID,Agriculture,340279,ID,Indonesia,42452,1042533,0.2978028779668847
1105,2016,ID,Economic Policy,477693,ID,Indonesia,42452,1042533,0.4352057483343849
1106,2016,ID,Government and Politics,1042533,ID,Indonesia,42452,1042533,0.9999999999999999
1107,2019,PE,Law,102907,PE,Peru,11801,229100,0.41926562018232943
1108,2019,PE,Health,132312,PE,Peru,11801,229100,0.5545860772483997
1109,2019,PE,Military,151313,PE,Peru,11801,229100,0.6420278050060056
1110,2019,PE,Education,170821,PE,Peru,11801,229100,0.7318027234363711
1111,2019,PE,Corruption,100523,PE,Peru,11801,229100,0.4082945618709704
1112,2019,PE,Agriculture,75860,PE,Peru,11801,229100,0.2947965706238869
1113,2019,PE,Economic Policy,107119,PE,Peru,11801,229100,0.43864905038679425
1114,2019,PE,Government and Politics,229100,PE,Peru,11801,229100,1.0
1115,2019,PE,Social Development and Protection,63214,PE,Peru,11801,229100,0.2366002604705958
1116,2017,RP,Law,204890,RP,Philippines,46121,684834,0.24857643417309494
1117,2017,RP,Health,272358,RP,Philippines,46121,684834,0.3542076018493439
1118,2017,RP,Military,684834,RP,Philippines,46121,684834,1.0
1119,2017,RP,Religion,301606,RP,Philippines,46121,684834,0.3999996868703158
1120,2017,RP,Violence,366250,RP,Philippines,46121,684834,0.5012094634053166
1121,2017,RP,Education,472734,RP,Philippines,46121,684834,0.6679259698800557
1122,2017,RP,Corruption,235595,RP,Philippines,46121,684834,0.29664966894364136
1123,2017,RP,Economic Policy,267553,RP,Philippines,46121,684834,0.34668466118585345
1124,2017,RP,Government and Politics,649505,RP,Philippines,46121,684834,0.9446872069301862
1125,2016,IR,Health,736548,IR,Iran,78499,2077855,0.3291304800145647
1126,2016,IR,Military,2066602,IR,Iran,78499,2077855,0.9943716876834342
1127,2016,IR,Religion,1688423,IR,Iran,78499,2077855,0.8052212812525634
1128,2016,IR,Violence,1499353,IR,Iran,78499,2077855,0.7106558311776392
1129,2016,IR,Education,1082807,IR,Iran,78499,2077855,0.5023157456701058
1130,2016,IR,Agriculture,493667,IR,Iran,78499,2077855,0.20765086357807214
1131,2016,IR,Economic Policy,1366409,IR,Iran,78499,2077855,0.6441624202993365
1132,2016,IR,Government and Politics,2077855,IR,Iran,78499,2077855,1.0
1133,2018,US,Law,8324901,US,United States,1111284,16487033,0.46915548634411236
1134,2018,US,Health,9347015,US,United States,1111284,16487033,0.5356312072992346
1135,2018,US,Military,13173834,US,United States,1111284,16487033,0.7845178794216789
1136,2018,US,Religion,4533452,US,United States,1111284,16487033,0.22256918996271335
1137,2018,US,Violence,4982203,US,United States,1111284,16487033,0.25175482508201713
1138,2018,US,Education,13977506,US,United States,1111284,16487033,0.83678668271705
1139,2018,US,Corruption,6372480,US,United States,1111284,16487033,0.34217494055086356
1140,2018,US,Agriculture,4600466,US,United States,1111284,16487033,0.22692761178658677
1141,2018,US,Economic Policy,7210500,US,United States,1111284,16487033,0.3966776512805978
1142,2018,US,Government and Politics,16487033,US,United States,1111284,16487033,1.0
1143,2018,US,Social Development and Protection,4600081,US,United States,1111284,16487033,0.22690257235598732
1144,2018,VM,Health,885344,VM,Vietnam,65716,885344,1.0
1145,2018,VM,Military,778504,VM,Vietnam,65716,885344,0.8696481818581112
1146,2018,VM,Education,831173,VM,Vietnam,65716,885344,0.9339078215971148
1147,2018,VM,Corruption,374985,VM,Vietnam,65716,885344,0.3773284953661905
1148,2018,VM,Agriculture,418863,VM,Vietnam,65716,885344,0.43086253763902654
1149,2018,VM,Economic Policy,402237,VM,Vietnam,65716,885344,0.4105777255047412
1150,2018,VM,Government and Politics,872023,VM,Vietnam,65716,885344,0.9837475049656674
1151,2018,VM,Urban and Rural Development,262571,VM,Vietnam,65716,885344,0.24017603107751323
1152,2018,VM,Social Development and Protection,276912,VM,Vietnam,65716,885344,0.25767299311394926
1153,2015,RO,Law,258312,RO,Romania,32781,600078,0.3975536623673314
1154,2015,RO,Health,321829,RO,Romania,32781,600078,0.5095179421008749
1155,2015,RO,Military,401356,RO,Romania,32781,600078,0.6497037706880171
1156,2015,RO,Religion,162853,RO,Romania,32781,600078,0.22928377904342878
1157,2015,RO,Education,500176,RO,Romania,32781,600078,0.823898240251579
1158,2015,RO,Corruption,283082,RO,Romania,32781,600078,0.4412168581889205
1159,2015,RO,Agriculture,249070,RO,Romania,32781,600078,0.3812623722670841
1160,2015,RO,Economic Policy,309048,RO,Romania,32781,600078,0.48698829713536296
1161,2015,RO,Government and Politics,600078,RO,Romania,32781,600078,1.0
1162,2019,FI,Health,106307,FI,Finland,14143,212926,0.463641257049144
1163,2019,FI,Military,130659,FI,Finland,14143,212926,0.5861467026858433
1164,2019,FI,Education,174112,FI,Finland,14143,212926,0.8047418541827018
1165,2019,FI,Corruption,62113,FI,Finland,14143,212926,0.2413184226015303
1166,2019,FI,Agriculture,58280,FI,Finland,14143,212926,0.2220360896052479
1167,2019,FI,Economic Policy,96367,FI,Finland,14143,212926,0.41363698102956487
1168,2019,FI,Government and Politics,212926,FI,Finland,14143,212926,1.0
1169,2019,FI,Social Development and Protection,59556,FI,Finland,14143,212926,0.2284551495852261
1170,2017,NI,Law,216390,NI,Nigeria,44102,699043,0.263058809877531
1171,2017,NI,Health,348153,NI,Nigeria,44102,699043,0.46424181720185487
1172,2017,NI,Military,600432,NI,Nigeria,44102,699043,0.849435292644681
1173,2017,NI,Religion,279883,NI,Nigeria,44102,699043,0.3600034201554033
1174,2017,NI,Violence,356733,NI,Nigeria,44102,699043,0.47734223388060915
1175,2017,NI,Education,550348,NI,Nigeria,44102,699043,0.7729642822788618
1176,2017,NI,Corruption,279130,NI,Nigeria,44102,699043,0.3588536982720581
1177,2017,NI,Agriculture,192317,NI,Nigeria,44102,699043,0.22630282727757156
1178,2017,NI,Economic Policy,264666,NI,Nigeria,44102,699043,0.3367692662392491
1179,2017,NI,Government and Politics,699043,NI,Nigeria,44102,699043,1.0
1180,2017,NI,Social Development and Protection,203974,NI,Nigeria,44102,699043,0.24410137707060636
1181,2015,NL,Law,255589,NL,Netherlands,61707,759382,0.2778973017522485
1182,2015,NL,Health,384741,NL,Netherlands,61707,759382,0.4630150141541549
1183,2015,NL,Military,640944,NL,Netherlands,61707,759382,0.8302390081341599
1184,2015,NL,Religion,327285,NL,Netherlands,61707,759382,0.3806614827820977
1185,2015,NL,Violence,318301,NL,Netherlands,61707,759382,0.36778442684631096
1186,2015,NL,Education,649865,NL,Netherlands,61707,759382,0.8430257641451966
1187,2015,NL,Corruption,267387,NL,Netherlands,61707,759382,0.2948077543268714
1188,2015,NL,Agriculture,296528,NL,Netherlands,61707,759382,0.3365764861862615
1189,2015,NL,Economic Policy,412897,NL,Netherlands,61707,759382,0.5033719138567384
1190,2015,NL,Government and Politics,759382,NL,Netherlands,61707,759382,1.0
1191,2015,NL,Social Development and Protection,248024,NL,Netherlands,61707,759382,0.2670541441215466
1192,2015,QA,Health,121881,QA,Qatar,18318,315306,0.3487110590326882
1193,2015,QA,Military,315306,QA,Qatar,18318,315306,1.0
1194,2015,QA,Religion,239050,QA,Qatar,18318,315306,0.7432354169192021
1195,2015,QA,Violence,241936,QA,Qatar,18318,315306,0.7529529812652364
1196,2015,QA,Education,167100,QA,Qatar,18318,315306,0.5009697361509556
1197,2015,QA,Corruption,101097,QA,Qatar,18318,315306,0.2787284334720595
1198,2015,QA,Agriculture,88184,QA,Qatar,18318,315306,0.23524856223147067
1199,2015,QA,Economic Policy,173779,QA,Qatar,18318,315306,0.5234588602906515
1200,2015,QA,Government and Politics,303515,QA,Qatar,18318,315306,0.9602980591808424
1201,2016,AF,Health,474386,AF,Afghanistan,54017,1504046,0.2899038570952719
1202,2016,AF,Military,1504046,AF,Afghanistan,54017,1504046,0.9999999999999999
1203,2016,AF,Religion,721666,AF,Afghanistan,54017,1504046,0.46043837743934773
1204,2016,AF,Violence,1147456,AF,Afghanistan,54017,1504046,0.7540807804533565
